attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason
MERGED_919d246f008ef3,1979,1979-01-01,1946-1987_taiwan_side_formation,San Gabriel Valley Taiwanese food corridor,Los Angeles County,California,North America,food_guide,LA Weekly,https://www.laweekly.com/10-best-taiwanese-restaurants-in-los-angeles/,immigration_wave_food_mecca,1970s San Gabriel Valley Taiwanese food mecca Formosan immigration wave skilled immigrants Taiwanese money restaurants,medium,Important corridor-level coding for capital and migration layer before wanghong era.,US_SGV_1970S,probable,North America,LA Weekly says the San Gabriel Valley became a Taiwanese food mecca through a 1970s immigration wave and Taiwanese capital.,Taiwanese restaurants,Taiwanese capital,,,https://www.laweekly.com/10-best-taiwanese-restaurants-in-los-angeles/,1fe41acc9da014ae,US_1979_001,1,1.0000,0.0000,1,San Gabriel Valley Taiwanese food corridor,secondary,0.7000,default secondary classification
MERGED_053e5f77ed6897,1985,1985-01-01,1946-1987_taiwan_side_formation,Monterey Park Taiwanese business sector,Monterey Park,California,North America,food_guide,LA Weekly,https://www.laweekly.com/10-best-taiwanese-restaurants-in-los-angeles/,business_sector_dominance,mid 1980s mainland immigrants surpassed Taiwanese but Taiwanese still dominated business sector Monterey Park restaurant capital,medium,Useful for separating demography from restaurant-capital control.,US_MONTEREY_BUSINESS_1985,probable,North America,LA Weekly says that by the mid-1980s mainland Chinese immigrants outnumbered Taiwanese but Taiwanese still dominated the business sector in places like Monterey Park.,Taiwanese restaurants,Taiwanese capital,,,https://www.laweekly.com/10-best-taiwanese-restaurants-in-los-angeles/,b01964e6087fd8b2,US_1980S_002,1,1.0000,0.0000,1,Monterey Park Taiwanese business sector,secondary,0.7000,default secondary classification
MERGED_3fc473f2cd6c03,1975,1975-01-01,1946-1987_taiwan_side_formation,Los Angeles Chinatown non-Cantonese shift,Los Angeles,California,North America,food_history_article,LA Weekly,https://www.laweekly.com/as-chinatown-changes-the-neighborhoods-chinese-restaurants-move-away-from-cantonese-food/,regional_restaurant_shift,1970s Los Angeles Chinatown non-Cantonese restaurants Taiwanese chefs introduced Sichuan Hunan styles through Americanized Chinese food,medium,Useful for coding Taiwan-origin restaurateurs under regional Chinese labels.,US_LA_CHINATOWN_1970S,probable,North America,LA Weekly says Taiwanese chefs introduced Sichuan and Hunan style Chinese cuisine to America and LA Chinatown saw non-Cantonese restaurants in the 1970s.,Sichuan Hunan restaurant,Taiwanese chefs,,,https://www.laweekly.com/as-chinatown-changes-the-neighborhoods-chinese-restaurants-move-away-from-cantonese-food/,1a3f5bd3acd930a4,US_1975_001,1,1.0000,0.0000,1,Los Angeles Chinatown non-Cantonese shift,secondary,0.7000,default secondary classification
MERGED_5b279378b99f39,1958,1958-01-01,1946-1987_taiwan_side_formation,香滿園魯肉飯,Taipei,Taiwan,Taiwan-side,food_blog_retrospective,Livia's Wonderland,https://www.liviatravel.com/2015/02/taipei-shuanglian-braised-pork-rice.html,old_shop_origin,1958 Taipei Shuanglian Xiangmanyuan lu rou fan old taste lu rou fan began ROC year 47,medium,Retrospective blog source; valuable Taipei/Shuanglian comparator to Formosa Chang and Dadaocheng but needs archival corroboration.,TW_TPE_XIANGMANYUAN_1958,probable,Taiwan-side,Source says Xiangmanyuan lu rou fan began in ROC year 47 as an old-style Taipei lu rou fan shop near Shuanglian.,魯肉飯,台北雙連小吃,,,https://www.liviatravel.com/2015/02/taipei-shuanglian-braised-pork-rice.html,582314e346325a57,TW_TPE_1958_003,1,0.7510,0.2490,3,香滿園魯肉飯,tertiary,0.4000,blog/review/social retrospective source
MERGED_7e8f0871f2c64e,1986,1986-01-01,1946-1987_taiwan_side_formation,大來小館,Taipei,Taiwan,Taiwan-side,travel_food_media,MOOK 景點家,https://www.mook.com.tw/article/16796,restaurant_origin_and_award,1986 Taipei Yongkang Street Dalai Xiaoguan founded ROC year 75 lu rou fan contest champion Taiwanese creative restaurant,medium,Restaurant rather than street-stall source; useful for Taipei restaurantization of lu rou fan before 1987 and as contrast to market/stall old-shop records.,TW_TPE_DALAI_1986,probable,Taiwan-side,MOOK says Dalai Xiaoguan was founded in ROC year 75 in Yongkang Street and won Taipei lu rou fan contest awards for its lu rou fan.,滷肉飯,台北永康街台式餐廳,,,https://www.mook.com.tw/article/16796,63abd4c992a87959,TW_TPE_1986_001,1,1.0000,0.0000,1,大來小館,secondary,0.7000,official/media curated narrative source
MERGED_5c78c24c453ab9,1987,1987-05-28,1946-1987_taiwan_side_formation,美国加州牛肉面大王 / 李先生牛肉面,Beijing,Beijing,Mainland China,brand_official_with_secondary,Mr. Lee official / Sina capture,https://www.mrlee.com.cn/show_82_52.html,taiwan_us_mainland_returnee_chain_candidate,1987 Beijing Dongsi California beef noodle chain Li Beiqi Chongqing Taiwan United States Beijing returnee fast-food route,low,Official source gives 1972 California origin and 1987 Beijing first mainland store. Taiwan migration route is from a weaker Sina capture so keep candidate until stronger biography source is found.,CN_MRLEE_1987_CANDIDATE,candidate,Mainland China,Official Mr Lee page says the brand originated in California in 1972 and opened its first mainland China store in Beijing Dongsi in 1987. Secondary capture says Li Beiqi moved from Chongqing to Taiwan and then the United States before returning to Beijing.,牛肉面,台湾移民路径;美国加州;北京东四,Taiwan/US returnee operator,Taiwan/United States,https://www.mrlee.com.cn/show_82_52.html;https://k.sina.cn/article_1906286443_719f9f6b04001c6km.html,d82a5edaa4d30225,CN_1987_006,1,1.0000,0.0000,1,美国加州牛肉面大王 / 李先生牛肉面,secondary,0.7000,default secondary classification
MERGED_6b2a063b2a8a97,1963,,1946-1987_taiwan_side_formation,光明街無名肉燥飯,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,台南先生,https://www.mrtainan.com/2021/09/nnmpr.html,old_shop_origin_and_taste_semantics,1963 approximate Tainan Guangming Street nameless rouzao rice from roadside stall to shop three generations near sixty years non sweet Kaohsiung style rouzao rice,medium,Year inferred from 2021 source stating 58 years of operation; keep as approximate until registration or archive source is found.,TW_TN_GUANGMING_1963,probable,Taiwan-side,Source says the Guangming Street nameless rouzao rice shop moved from roadside stall to shop and had operated for 58 years by 2021; it describes non-sweet rouzao linked to the founder's Kaohsiung taste.,肉燥飯,高雄味進入台南早餐,,,https://www.mrtainan.com/2021/09/nnmpr.html,4a641c0781fb41ca,TW_TN_1963_001,1,1.0000,0.0000,1,光明街無名肉燥飯,tertiary,0.4000,blog/review/social retrospective source
MERGED_bd177c9dc22ebb,1971,1971-01-01,1946-1987_taiwan_side_formation,老店柏弘肉燥,Kaohsiung,Taiwan,Taiwan-side,news_report,NOWnews,https://www.nownews.com/amp/news/6762033,date_discrepancy_corroboration,ROC year 60 Kaohsiung Bohong rouzao third generation Michelin local rouzao rice champion,medium,Conflicts with another harvested source that gives 1969; retained as candidate until founding date is reconciled.,TW_BOHONG_1971_CONFLICT,candidate,Taiwan-side,NOWnews says Bohong rouzao was founded in ROC year 60 and became a third-generation Kaohsiung rouzao rice shop.,肉燥飯,高雄地方小吃,,,https://www.nownews.com/amp/news/6762033,1944213ae8fab409,TW_1971_002,1,0.8621,0.1379,2,老店柏弘肉燥,secondary,0.7000,default secondary classification
MERGED_dd58bcced06906,2025,2025-01-14,2021-2025_internet_wanghong_capital,上海平价台湾卤肉饭 simplified media,Shanghai,Shanghai,Yangtze River Delta,news_report,NTDTV CNA republication,https://www.ntdtv.com/gb/2025/01/14/a103948093.html,simplified_media_recirculation,2025 Simplified Chinese republication recirculated the Shanghai affordable Taiwan lu rou fan boom narrative,medium,Secondary republication of CNA context kept probable due clear source attribution,SH_2025_NTDTV_RECIRCULATION,probable,Yangtze River Delta,NTDTV reposts the Shanghai affordable Taiwan lu rou fan report in simplified Chinese,卤肉饭,台湾小吃,media_recirculation,Taiwan,https://www.ntdtv.com/gb/2025/01/14/a103948093.html,a6971af226929405,MACRO_N_084,1,1.0000,0.0000,1,上海平价台湾卤肉饭 simplified media,secondary,0.7000,default secondary classification
MERGED_3bd79dfa5c887b,1975,,1946-1987_taiwan_side_formation,Taiwanese immigrant Chinese restaurants,New York,,,food_history_secondary,NYFoodStory,https://www.nyfoodstory.com/articles/taiwanese-immigrants-spark-a-golden-age-for-chinese-food/,overseas_operator_history,Taiwanese immigrants Chinese food New York 1970s restaurant operators,,Candidate comparative operator/capital history; not counted as cuisine attestation until primary records are found.,US_NY_CHINESE_FOOD_TAIWANESE_1970S,candidate,North America,"Food-history source discusses Taiwanese immigrants and a golden age for Chinese food, but primary restaurant records are needed.",,Taiwanese immigrant,,,https://www.nyfoodstory.com/articles/taiwanese-immigrants-spark-a-golden-age-for-chinese-food/,655733b122d25f7b,US_1970S_001,1,1.0000,0.0000,1,Taiwanese immigrant Chinese restaurants,secondary,0.7000,default secondary classification
MERGED_2a1e149980e58f,1958,1958-01-01,1946-1987_taiwan_side_formation,香滿園魯肉飯,Taipei,Taiwan,Taiwan-side,platform_food_review,PopDaily,https://www.popdaily.com.tw/forum/food/1586514,restaurant_social_memory_retro,1958 Shuanglian Xiangmanyuan opened over sixty years laborers affordable lu rou fan side dishes,low,User-platform food post; keep as low-confidence corroborative consumer-memory evidence only.,TW_XIANGMANYUAN_1958_POP,probable,Taiwan-side,PopDaily post says Xiangmanyuan has operated since 1958 and served workers around Taipei Bridge and Shuanglian.,滷肉飯,台北雙連小吃,,,https://www.popdaily.com.tw/forum/food/1586514,e64fd4568cd0ba0d,TW_1958_005,1,0.8775,0.1225,3,香滿園魯肉飯,tertiary,0.4000,blog/review/social retrospective source
MERGED_65fa4caef0f150,1964,1964-01-01,1946-1987_taiwan_side_formation,石精臼擔仔麵,Tainan,Taiwan,Taiwan-side,local_news,RightMedia,https://www.right-media.news/archives/18114,old_shop_origin|rouzao_technique,1964 Tainan Chikan Tower area shijingjiu danzai noodles rouzao rice famous Taiwanese old taste || 1964 Tainan danzai noodles meat sauce fresh shoulder lean pork no water red shallot local garlic Taiwanese old taste,medium,Local news source explicitly links 1964 founding to Tainan old-taste food and rouzao rice. || Useful for coding rouzao as a technique crossing noodles and rice rather than only a named rice dish.,TW_SHIJINGJIU_1964_ORIGIN,probable,Taiwan-side,RightMedia says the shop was founded in 1964 and that danzai noodles and rouzao rice are famous Taiwanese old-taste foods near Chikan Tower. || Source says the danzai noodle technique depends on freshly stewed rouzao made without water and with local shallots and garlic.,肉燥飯;肉燥,台南赤崁樓小吃;台南古早味,,,https://www.right-media.news/archives/18114,500d2378dad6425f,TW_1964_003;TW_1964_004,2,1.0000,0.0000,1,石精臼擔仔麵,primary,1.0000,dated archive/newspaper/registry-like source
MERGED_e40e5c2d31e36e,1981,,1946-1987_taiwan_side_formation,龍の髭,Tokyo,,,local_business_media,シブヤ経済新聞,https://www.shibukei.com/headline/10013/,overseas_taiwanese_restaurant,Shibuya Tokyo 龍の髭 1981 Taiwanese restaurant 台湾料理屋台 predecessor,,Local business media retrospective; useful for Japan 1980s Taiwanese restaurantization.,JP_RYUNOHIGE_1981,probable,Japan,Source says Shibuya Taiwanese restaurant 龍の髭 opened in 1981 and had a Taiwanese food-stall predecessor.,,台湾料理,,,https://www.shibukei.com/headline/10013/,3042096ecec5323c,JP_1981_001,1,1.0000,0.0000,1,龍の髭,secondary,0.7000,default secondary classification
MERGED_daf6a6e34e829b,1977,1977-01-01,1946-1987_taiwan_side_formation,欣葉台菜,Taipei,Taiwan,Taiwan-side,official_brand_profile,欣葉國際餐飲集團,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,tai_cai_restaurantization,1977 Taipei Shinyeh Tai-cai restaurant Shuangcheng Street Taiwanese banquet cuisine lu rou home-style dishes,high,Official brand profile gives exact origin year and explicitly frames Shinyeh as changing Taiwan-cuisine restaurantization beyond snack stalls.,TW_SHINYEH_1977,probable,Taiwan-side,Official Shinyeh profile says Shinyeh Tai-cai began on Shuangcheng Street in Taipei in 1977 and expanded Taiwan cuisine from snacks toward banquet and home-style dishes including lu rou.,滷肉;台菜,台菜餐廳化;台灣美食拼圖,Taiwan restaurant operator,Taiwan,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,e272418f60c38739,TW_1977_003,1,1.0000,0.0000,1,欣葉台菜,secondary,0.7000,official/media curated narrative source
MERGED_62c4f91cf46247,2016,2016-03-01,2014-2020_pre_wanghong_platformization,鹿港小镇 55 stores,Shanghai,Shanghai,Yangtze River Delta,local_business_media,Sohu,https://www.sohu.com/a/63577554_351252,store_count_55,2016 Lukang Xiaozhen was described as Taiwan refined cuisine chain with more than 55 stores in many cities,medium,Store scale corroboration row,LUKANG_2016_55_STORES,probable,Yangtze River Delta,Sohu local business article describes Lukang Xiaozhen as a large Taiwan refined cuisine chain with over 55 stores,台菜;冰品,台灣精緻料理,taiwan_capital,Taiwan,https://www.sohu.com/a/63577554_351252,053fe343dddd3006,MACRO_N_064,1,1.0000,0.0000,1,鹿港小镇 55 stores,secondary,0.7000,default secondary classification
MERGED_29961f6e31d887,1977,1977-01-01,1946-1987_taiwan_side_formation,丸林魯肉飯,Taipei,Taiwan,Taiwan-side,food_logistics_media,T-Cat black cat food map,https://www.t-cat.com.tw/foodmap/hometown-detail.aspx?h_id=5&h_name=%E5%8F%B0%E5%8C%97&key=1,restaurant_origin_retro,1960s Taipei Roundabout Longfeng lu rou fan apprenticeship 1977 Nong'an Street Wanlin lu rou fan founding taxi drivers,medium,Retrospective source; good for training/apprenticeship and taxi-driver customer geography.,TW_WANLIN_1977,probable,Taiwan-side,Food-map source says Wanlin founder apprenticed at Longfeng lu rou fan in the 1960s and opened the founding shop in 1977.,魯肉飯,台北圓環小吃,,,https://www.t-cat.com.tw/foodmap/hometown-detail.aspx?h_id=5&h_name=%E5%8F%B0%E5%8C%97&key=1,d432d332a78f60c0,TW_1977_001,1,0.7188,0.2812,2,丸林魯肉飯,secondary,0.7000,default secondary classification
MERGED_939078dd529e8e,1977,1977-01-01,1946-1987_taiwan_side_formation,丸林魯肉飯,Taipei,Taiwan,Taiwan-side,brand_food_map,T-Cat black cat food map,https://www.t-cat.com.tw/foodmap/shop.aspx?id=7,restaurant_origin_retro,1977 Wanlin lu rou fan Nong'an Street founding taxi drivers Taipei Roundabout Longfeng apprenticeship,medium,More focused shop page for Wanlin than prior broader food-map page; useful for origin and customer-base coding.,TW_WANLIN_1977_SHOP,probable,Taiwan-side,T-Cat shop page says Wanlin founded its original Nong'an Street shop in 1977 after the founder apprenticed around Taipei Roundabout lu rou fan.,魯肉飯,台北圓環小吃,,,https://www.t-cat.com.tw/foodmap/shop.aspx?id=7,8b386db33d3854fc,TW_1977_002,1,0.7188,0.2812,2,丸林魯肉飯,secondary,0.7000,default secondary classification
MERGED_d5e7856b0338a1,1946,1946-01-01,1946-1987_taiwan_side_formation,莊子土豆仁湯,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/only-for-member/zh-tw/shop/consume/1122,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1946 莊子土豆仁湯 dated public source event anchors the food sign 土豆仁湯 台南早期路邊攤 || 1946 莊子土豆仁湯 dish wording binds local food item to Taiwaneseness corpus 土豆仁湯 台南早期路邊攤 || 1946 莊子土豆仁湯 store service format records circulation context 土豆仁湯 台南早期路邊攤 || 1946 莊子土豆仁湯 urban memory and place geography support historical binding 土豆仁湯 台南早期路邊攤,low,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_002_A,candidate,Taiwan-side,Zhuangzi peanut soup opened in ROC 35 without formal shop name as early Tainan street stall,土豆仁湯,台南早期路邊攤,,,https://www.twtainan.net/only-for-member/zh-tw/shop/consume/1122,bb2bbe182f24a4cf,BULK_O_002_A;BULK_O_002_B;BULK_O_002_C;BULK_O_002_D,4,1.0000,0.0000,1,莊子土豆仁湯,secondary,0.7000,official/media curated narrative source
MERGED_daec8124160a70,1946,1946-01-01,1946-1987_taiwan_side_formation,小西腳碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1059/,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1946 小西腳碗粿 dated public source event anchors the food sign 碗粿 台南戰後攤食 || 1946 小西腳碗粿 dish wording binds local food item to Taiwaneseness corpus 碗粿 台南戰後攤食 || 1946 小西腳碗粿 store service format records circulation context 碗粿 台南戰後攤食 || 1946 小西腳碗粿 urban memory and place geography support historical binding 碗粿 台南戰後攤食,medium,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_003_A,probable,Taiwan-side,Xiaoxijiao bowl-rice-cake family sold bowl-rice-cake and bean soup around Xiaoximen in postwar period,碗粿,台南戰後攤食,,,https://www.twtainan.net/zh-tw/shop/consume/1059/,4b61682be917af38,BULK_O_003_A;BULK_O_003_B;BULK_O_003_C;BULK_O_003_D,4,1.0000,0.0000,1,小西腳碗粿,secondary,0.7000,official/media curated narrative source
MERGED_b12ea114c63b1e,1950,1950-01-01,1946-1987_taiwan_side_formation,友誠蝦仁肉圓,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1076/,market_stall_origin|dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1950 Tainan Youcheng shrimp meatball postwar Kangle Market Sakariba stall origin || 1950 友誠蝦仁肉圓 dated public source event anchors the food sign 蝦仁肉圓;肉燥 台南市場小吃 || 1950 友誠蝦仁肉圓 dish wording binds local food item to Taiwaneseness corpus 蝦仁肉圓;肉燥 台南市場小吃 || 1950 友誠蝦仁肉圓 store service format records circulation context 蝦仁肉圓;肉燥 台南市場小吃 || 1950 友誠蝦仁肉圓 urban memory and place geography support historical binding 蝦仁肉圓;肉燥 台南市場小吃,medium,Official tourism page gives exact ROC year 39 origin and specific early market geography for the family line later represented by Youcheng. || Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,TW_YOUCHENG_1950_ORIGIN,probable,Taiwan-side,Official page says first-generation Su Song first sold shrimp meatballs at Kangle Market Sakariba in postwar ROC year 39. || Youcheng shrimp meatball line began in ROC 39 Kangle Market Sakariba with meat-sauce shrimp meatball craft,蝦仁肉圓;肉燥,台南市場小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1076/,257fd59edb4199f0,TW_TN_1950_001;BULK_O_009_A;BULK_O_009_B;BULK_O_009_C;BULK_O_009_D,5,1.0000,0.0000,1,友誠蝦仁肉圓,secondary,0.7000,official/media curated narrative source
MERGED_537bbb302e2a05,1952,1952-01-01,1946-1987_taiwan_side_formation,小南碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1077/,old_shop_origin|rouzao_kueh_style,1952 Tainan Xiaonan bowl rice cake East Gate Roundabout snack city old shop origin || 1952 Tainan city bowl rice cake rouzao style meat sauce dark soy color Xiaonan,medium,Official tourism page gives exact ROC year 41 founding in the East Gate Roundabout snack cluster. || Official page contrasts Tainan city bowl-rice-cake practice as meat-sauce style and ties Xiaonan to that city tradition.,TW_XIAONAN_BOWLCAKE_1952_ORIGIN,probable,Taiwan-side,Official page says first-generation Zheng Zhenfu opened Xiaonan bowl rice cake in the East Gate Roundabout snack city in ROC year 41. || Official page says Tainan city bowl rice cake was the rouzao style with meat-sauce aroma and soy color and then traces Xiaonan's lineage from that milieu.,碗粿;肉燥,台南東門圓環小吃;台南肉燥粿,,,https://www.twtainan.net/zh-tw/shop/consume/1077/,840f476b7e742693,TW_TN_1952_003;TW_TN_1952_004,2,0.8154,0.1846,2,小南碗粿,secondary,0.7000,official/media curated narrative source
MERGED_b35368597dca9b,1968,1968-11-30,1946-1987_taiwan_side_formation,小南碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1077/,stall_relocation|city_order_relocation,1968 Tainan Xiaonan bowl rice cake relocated from East Gate Roundabout to Kaishan Road after stall clearance || 1968 Tainan Xiaonan bowl rice cake city-order traffic-safety clearance reshaped snack geography,medium,Official tourism page gives an exact relocation date tied to the East Gate Roundabout clearance. || Same page is useful for urban-ordering pressure on snack geographies because it names the city-order and traffic-safety rationale.,TW_XIAONAN_BOWLCAKE_1968_MOVE,probable,Taiwan-side,Official page says the snack stalls were cleared on November 30 of ROC year 57 and Xiaonan moved to Kaishan Road near the teachers' school annex elementary. || Official page says the mayor ordered removal of the snack stalls in ROC year 57 for city appearance and traffic safety and forced Xiaonan to relocate.,碗粿,台南東門圓環拆遷;台南市容整頓小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1077/,7b16f3d96f2917eb,TW_TN_1968_002;TW_TN_1968_003,2,0.8154,0.1846,2,小南碗粿,secondary,0.7000,official/media curated narrative source
MERGED_d74bd219500d5d,1970,1970-01-01,1946-1987_taiwan_side_formation,福榮小吃店,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1115/,generational_handover|fried_noodle_rouzao_service|dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1970 Tainan Furong snack shop third generation inherited noodle stall with meat sauce service continuity || 1970 Tainan Furong fried noodles softened and served with rouzao quick-service method || 1970 福榮小吃店 dated public source event anchors the food sign 意麵;肉燥 台南意麵 || 1970 福榮小吃店 dish wording binds local food item to Taiwaneseness corpus 意麵;肉燥 台南意麵 || 1970 福榮小吃店 store service format records circulation context 意麵;肉燥 台南意麵 || 1970 福榮小吃店 urban memory and place geography support historical binding 意麵;肉燥 台南意麵,medium,Official tourism page gives exact ROC year 59 third-generation takeover and links the shop to long-running rouzao noodle practice. || Same official page records the shop's distinctive noodle-plus-rouzao serving mode as part of its inherited practice. || Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,TW_FURONG_1970_HANDOVER,probable,Taiwan-side,Official page says third-generation operator Ye Rui-rong inherited the noodle stall in ROC year 59 after the family had long served fried noodles topped with rouzao. || Official page says Furong used pre-fried cooked noodles that were softened and served with rouzao while reducing cooking time and keeping a distinctive aroma. || Furong snack shop third generation inherited the noodle stall in ROC 59 and served fried noodles with rouzao,肉燥;意麵,台南意麵傳承;台南意麵肉燥;台南意麵,,,https://www.twtainan.net/zh-tw/shop/consume/1115/,8fb63245c70bf696,TW_TN_1970_001;TW_TN_1970_002;BULK_O_010_A;BULK_O_010_B;BULK_O_010_C;BULK_O_010_D,6,1.0000,0.0000,1,福榮小吃店,secondary,0.7000,official/media curated narrative source
MERGED_1f9a6169d4e117,1977,1977-01-01,1946-1987_taiwan_side_formation,小南米糕,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1161/,generational_handover,1977 Tainan Xiaonan rice cake Huang Qingzhen took over century rice-cake line and continued meat-sauce style,medium,Official tourism page gives exact 1977 handover even though the family's deeper origin predates the target window.,TW_XIAONAN_RICECAKE_1977_HANDOVER,probable,Taiwan-side,Official page says Huang Qingzhen took over Xiaonan rice cake in 1977 and continued the long-running Tainan rice-cake line.,米糕,台南米糕傳承,,,https://www.twtainan.net/zh-tw/shop/consume/1161/,c4ecc5f913d4d491,TW_TN_1977_003,1,1.0000,0.0000,1,小南米糕,secondary,0.7000,official/media curated narrative source
MERGED_542a192369fffd,1950,1950-01-01,1946-1987_taiwan_side_formation,小公園擔仔麵,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1483/,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1950 小公園擔仔麵 dated public source event anchors the food sign 擔仔麵;肉燥 府城擔仔麵 || 1950 小公園擔仔麵 dish wording binds local food item to Taiwaneseness corpus 擔仔麵;肉燥 府城擔仔麵 || 1950 小公園擔仔麵 store service format records circulation context 擔仔麵;肉燥 府城擔仔麵 || 1950 小公園擔仔麵 urban memory and place geography support historical binding 擔仔麵;肉燥 府城擔仔麵,low,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_006_A,candidate,Taiwan-side,Tainan Xiaogongyuan danzai noodles profile links danzai noodle service to rouzao and shrimp-head broth,擔仔麵;肉燥,府城擔仔麵,,,https://www.twtainan.net/zh-tw/shop/consume/1483/,cc267f64d32cc293,BULK_O_006_A;BULK_O_006_B;BULK_O_006_C;BULK_O_006_D,4,1.0000,0.0000,1,小公園擔仔麵,secondary,0.7000,official/media curated narrative source
MERGED_962310ed39dc82,1977,1977-01-01,1946-1987_taiwan_side_formation,森茂碗粿,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1489/,old_shop_origin|namesake_origin|dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1977 Tainan Senmao bowl rice cake opened on Kaishan Road and became a local snack landmark || 1977 Tainan Senmao bowl rice cake named after Chen Senmao local political figure || 1977 森茂碗粿 dated public source event anchors the food sign 碗粿 府城小吃 || 1977 森茂碗粿 dish wording binds local food item to Taiwaneseness corpus 碗粿 府城小吃 || 1977 森茂碗粿 store service format records circulation context 碗粿 府城小吃 || 1977 森茂碗粿 urban memory and place geography support historical binding 碗粿 府城小吃,medium,Official tourism page gives exact ROC year 66 start year. || Same official page explains the brand naming origin while anchoring the shop to the 1977 start date. || Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,TW_SENMAO_1977_ORIGIN,probable,Taiwan-side,Official page says Senmao bowl rice cake has been sold since ROC year 66 on Kaishan Road. || Official page says the shop name came from former Tainan municipal secretary Chen Senmao and that the business has operated since ROC year 66. || Senmao bowl-rice-cake sold from ROC 66 and became a known Tainan snack representative,碗粿,台南開山路小吃;台南店名沿革;府城小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1489/,22a91a7602048820,TW_TN_1977_001;TW_TN_1977_002;BULK_O_004_A;BULK_O_004_B;BULK_O_004_C;BULK_O_004_D,6,1.0000,0.0000,1,森茂碗粿,secondary,0.7000,official/media curated narrative source
