keyword,from_date,to_date,url,status,result_count,valid_attestations,attestation_id,notes
Taiwanese buffet,1976-01-01,1976-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1976-01-01&todate=1976-12-31,pending,,,,
Taiwanese buffet,1977-01-01,1977-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1977-01-01&todate=1977-12-31,pending,,,,
Taiwanese buffet,1978-01-01,1978-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1978-01-01&todate=1978-12-31,pending,,,,
Taiwanese buffet,1979-01-01,1979-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1979-01-01&todate=1979-12-31,pending,,,,
Taiwanese buffet,1980-01-01,1980-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1980-01-01&todate=1980-12-31,pending,,,,
Taiwanese buffet,1981-01-01,1981-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1981-01-01&todate=1981-12-31,pending,,,,
Taiwanese buffet,1982-01-01,1982-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1982-01-01&todate=1982-12-31,pending,,,,
Taiwanese buffet,1983-01-01,1983-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1983-01-01&todate=1983-12-31,pending,,,,
Taiwanese buffet,1984-01-01,1984-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1984-01-01&todate=1984-12-31,pending,,,,
Taiwanese buffet,1985-01-01,1985-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1985-01-01&todate=1985-12-31,pending,,,,
Taiwanese buffet,1986-01-01,1986-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1986-01-01&todate=1986-12-31,pending,,,,
Taiwanese buffet,1987-01-01,1987-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+buffet&fromdate=1987-01-01&todate=1987-12-31,pending,,,,
Taiwanese porridge buffet,1975-01-01,1975-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1975-01-01&todate=1975-12-31,pending,,,,
Taiwanese porridge buffet,1976-01-01,1976-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1976-01-01&todate=1976-12-31,pending,,,,
Taiwanese porridge buffet,1977-01-01,1977-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1977-01-01&todate=1977-12-31,pending,,,,
Taiwanese porridge buffet,1978-01-01,1978-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1978-01-01&todate=1978-12-31,pending,,,,
Taiwanese porridge buffet,1979-01-01,1979-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1979-01-01&todate=1979-12-31,pending,,,,
Taiwanese porridge buffet,1980-01-01,1980-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1980-01-01&todate=1980-12-31,pending,,,,
Taiwanese porridge buffet,1981-01-01,1981-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1981-01-01&todate=1981-12-31,pending,,,,
Taiwanese porridge buffet,1982-01-01,1982-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1982-01-01&todate=1982-12-31,pending,,,,
Taiwanese porridge buffet,1983-01-01,1983-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1983-01-01&todate=1983-12-31,pending,,,,
Taiwanese porridge buffet,1984-01-01,1984-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1984-01-01&todate=1984-12-31,pending,,,,
Taiwanese porridge buffet,1985-01-01,1985-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1985-01-01&todate=1985-12-31,pending,,,,
Taiwanese porridge buffet,1986-01-01,1986-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1986-01-01&todate=1986-12-31,pending,,,,
Taiwanese porridge buffet,1987-01-01,1987-12-31,https://eresources.nlb.gov.sg/newspapers/NewspaperSearch?searchType=advanced&keyword=Taiwanese+porridge+buffet&fromdate=1987-01-01&todate=1987-12-31,pending,,,,
