attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref
JP_1947_001,1947,1947-01-01,1946-1987_taiwan_side_formation,山珍居,Tokyo,,Japan,newspaper_or_municipal_publication,Shinjuku City / 新宿商人,https://www.city.shinjuku.lg.jp/content/000246806.pdf,overseas_taiwanese_restaurant_lu_rou_fan,Shinjuku Sanchinkyo 1947 Taiwan cuisine pioneer lu rou fan Taiwanese stewed minced pork rice Taiwan-style dishes,high,Important early Japan-side Taiwanese cuisine and lu rou fan attestation; municipal publication is retrospective but specific.,JP_SANCHINKYO_1947,probable,Japan,Shinjuku municipal commerce magazine identifies 山珍居 as a 1947 Taiwanese-cuisine pioneer and lists 魯肉飯.,魯肉飯,台湾料理,,,https://www.city.shinjuku.lg.jp/content/000246806.pdf
JP_1960_001,1960,1960-01-01,1946-1987_taiwan_side_formation,味仙今池本店,Nagoya,Aichi,Japan,official_tourism_listing,Nagoya Meshi official site,https://nagoya-meshi.jp/cms/nagoyameshi-search/detail/%E4%B8%AD%E5%9B%BD%E5%8F%B0%E6%B9%BE%E6%96%99%E7%90%86-%E5%91%B3%E4%BB%99-%E6%9C%AC%E5%BA%97/,overseas_taiwanese_restaurant_localization,Nagoya Misen founded 1960 Chinese Taiwanese cuisine Taiwan ramen pork mince chicken soup chili garlic,high,Shows Japan-side Taiwan label becoming localized regional food through Taiwanese restaurant branding.,JP_MISEN_1960,probable,Japan,Official Nagoya Meshi listing calls Misen a 1960-founded original Taiwan ramen shop.,台湾ラーメン,台湾料理,,,https://nagoya-meshi.jp/cms/nagoyameshi-search/detail/%E4%B8%AD%E5%9B%BD%E5%8F%B0%E6%B9%BE%E6%96%99%E7%90%86-%E5%91%B3%E4%BB%99-%E6%9C%AC%E5%BA%97/
JP_1962_001,1962,1962-01-01,1946-1987_taiwan_side_formation,味仙今池本店,Nagoya,Aichi,Japan,brand_history,Yaba Misen official history,https://yabamisen.jp/history/,overseas_taiwanese_restaurant_localization,Misen first store 1962 Taiwan ramen tan-tsu-men staff meal Taiwan cuisine Nagoya,medium,Alternative internal brand-history chronology gives 1962; keep both with source-specific dates until reconciled.,JP_MISEN_1962,probable,Japan,Brand history says the first Misen store opened in 1962 and Taiwan ramen began from adapted danzai noodles.,台湾ラーメン,台湾料理,,,https://yabamisen.jp/history/
JP_1967_001,1967,1967-01-01,1946-1987_taiwan_side_formation,味仙台湾ラーメン,Nagoya,Aichi,Japan,media_obituary,CBC / TBS News Dig,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1,overseas_taiwan_label_local_dish,Misen Taiwan ramen born five years after 1962 founding adapted Taiwanese danzai noodles 1980s spicy boom,medium,Useful for distinguishing Taiwaneseness as localized Japanese sign rather than reproduced Taiwanese dish.,JP_MISEN_RAMEN_1967,probable,Japan,CBC reports that Taiwan ramen emerged five years after Misen's 1962 founding and spread in the 1980s spicy-food boom.,台湾ラーメン,Taiwan,,,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1
JP_1973_001,1973,1973-01-01,1946-1987_taiwan_side_formation,味仙八事店,Nagoya,Aichi,Japan,brand_history,Yaba Misen official history,https://yabamisen.jp/history/,overseas_taiwanese_restaurant_branching,Misen Yagoto branch opened 1973 Taiwan cuisine group branching,medium,Branching record; helps track Japan-side diffusion of Taiwan-labeled restaurant family before 1987.,JP_MISEN_YAGOTO_1973,probable,Japan,Brand history says the second son opened the Yagoto Misen branch in 1973.,台湾料理,台湾料理,,,https://yabamisen.jp/history/
JP_1981_002,1981,1981-01-01,1946-1987_taiwan_side_formation,矢場味仙,Nagoya,Aichi,Japan,brand_history,Yaba Misen official history,https://yabamisen.jp/history/,overseas_taiwanese_restaurant_branching,Yaba Misen 1981 opened popular spicy Taiwan ramen Taiwan cuisine,medium,Separate from Tokyo 1981 record; another Japan-side Taiwan-restaurant branch useful for Nagoya corridor.,JP_YABAMISEN_1981,probable,Japan,Brand history says the eldest daughter opened the Yaba Misen line in 1981.,台湾ラーメン,台湾料理,,,https://yabamisen.jp/history/
JP_1982_001,1982,1982-01-01,1946-1987_taiwan_side_formation,味仙藤が丘店,Nagoya,Aichi,Japan,brand_history,Yaba Misen official history,https://yabamisen.jp/history/,overseas_taiwanese_restaurant_branching,Misen Fujigaoka 1982 Taiwan ramen Taiwan rice menu takeout Taiwan ramen,medium,Shows Taiwan-label proliferation into branch menu and takeout format.,JP_MISEN_FUJIGAOKA_1982,probable,Japan,Brand history says the second daughter opened the Fujigaoka line in 1982 and notes Taiwan rice on the menu.,台湾飯,台湾料理,,,https://yabamisen.jp/history/
JP_1987_001,1987,1987-01-01,1946-1987_taiwan_side_formation,味仙日進竹の山店,Nagoya,Aichi,Japan,brand_history,Yaba Misen official history,https://yabamisen.jp/history/,overseas_taiwanese_restaurant_branching,Misen Nisshin Takenoyama 1987 salt Taiwan Taiwan ramen branch,medium,Border-year branch record; still belongs to pre/post opening threshold and should be flagged in temporal analysis.,JP_MISEN_NISSHIN_1987,probable,Japan,Brand history says the third son opened the Nisshin Takenoyama line in 1987.,台湾ラーメン,台湾料理,,,https://yabamisen.jp/history/
TW_1958_001,1958,1958-01-01,1946-1987_taiwan_side_formation,滿庭香魯肉飯,Taipei,Taiwan,Taiwan-side,oral_history_project,NCAFROC archive / postwar Shuanglian oral history,https://archive.ncafroc.org.tw/upload/result/21083-A1001/%E7%8E%8B%E5%BA%AD%E7%8F%8A%E3%80%8C%E5%86%8D%E7%8F%BE%E6%88%B0%E5%BE%8C%E9%9B%99%E9%80%A3%E5%9C%A8%E5%9C%B0%E8%A8%98%E6%86%B6%E5%8F%A3%E8%BF%B0%E6%AD%B7%E5%8F%B2%E8%AA%BF%E6%9F%A5%E8%A8%88%E7%95%AB%E3%80%8D%E8%87%AA%E9%81%B8%E9%83%A8%E5%88%86%E7%AB%A0%E7%AF%80_1655188846159.pdf,stall_origin_oral_history,1958 Shuanglian Minsheng open-air stalls Mantingxiang began selling lu rou fan fishball soup fish crisp soup pork oil rice ordinary people's snack,high,Oral-history chapter gives named informants and a detailed account of postwar Shuanglian stall food.,TW_MANTINGXIANG_1958,probable,Taiwan-side,Oral-history text says the founder began selling lu rou fan in 1958 with fishball and fish-crisp soups.,滷肉飯,台灣庶民小吃,,,https://archive.ncafroc.org.tw/upload/result/21083-A1001/%E7%8E%8B%E5%BA%AD%E7%8F%8A%E3%80%8C%E5%86%8D%E7%8F%BE%E6%88%B0%E5%BE%8C%E9%9B%99%E9%80%A3%E5%9C%A8%E5%9C%B0%E8%A8%98%E6%86%B6%E5%8F%A3%E8%BF%B0%E6%AD%B7%E5%8F%B2%E8%AA%BF%E6%9F%A5%E8%A8%88%E7%95%AB%E3%80%8D%E8%87%AA%E9%81%B8%E9%83%A8%E5%88%86%E7%AB%A0%E7%AF%80_1655188846159.pdf
TW_1958_002,1958,1958-01-01,1946-1987_taiwan_side_formation,滿庭香魯肉飯,Taipei,Taiwan,Taiwan-side,oral_history_project,NCAFROC archive / postwar Shuanglian oral history,https://archive.ncafroc.org.tw/upload/result/21083-A1001/%E7%8E%8B%E5%BA%AD%E7%8F%8A%E3%80%8C%E5%86%8D%E7%8F%BE%E6%88%B0%E5%BE%8C%E9%9B%99%E9%80%A3%E5%9C%A8%E5%9C%B0%E8%A8%98%E6%86%B6%E5%8F%A3%E8%BF%B0%E6%AD%B7%E5%8F%B2%E8%AA%BF%E6%9F%A5%E8%A8%88%E7%95%AB%E3%80%8D%E8%87%AA%E9%81%B8%E9%83%A8%E5%88%86%E7%AB%A0%E7%AF%80_1655188846159.pdf,semantic_origin_oral_history,lu rou fan evolved from pork oil mixed rice pork crackling soy sauce spices Chinese medicine ordinary people's rice dish,high,This is semantic history rather than a separate shop event; keep because it directly defines early lu rou fan as a classed everyday dish.,TW_LRF_SEMANTIC_1958,probable,Taiwan-side,Oral-history account describes lu rou fan as developing from pork-oil rice and pork crackling.,滷肉飯,台灣庶民小吃,,,https://archive.ncafroc.org.tw/upload/result/21083-A1001/%E7%8E%8B%E5%BA%AD%E7%8F%8A%E3%80%8C%E5%86%8D%E7%8F%BE%E6%88%B0%E5%BE%8C%E9%9B%99%E9%80%A3%E5%9C%A8%E5%9C%B0%E8%A8%98%E6%86%B6%E5%8F%A3%E8%BF%B0%E6%AD%B7%E5%8F%B2%E8%AA%BF%E6%9F%A5%E8%A8%88%E7%95%AB%E3%80%8D%E8%87%AA%E9%81%B8%E9%83%A8%E5%88%86%E7%AB%A0%E7%AF%80_1655188846159.pdf
TW_1971_001,1971,1971-01-01,1946-1987_taiwan_side_formation,滿庭香魯肉飯,Taipei,Taiwan,Taiwan-side,oral_history_project,NCAFROC archive / postwar Shuanglian oral history,https://archive.ncafroc.org.tw/upload/result/21083-A1001/%E7%8E%8B%E5%BA%AD%E7%8F%8A%E3%80%8C%E5%86%8D%E7%8F%BE%E6%88%B0%E5%BE%8C%E9%9B%99%E9%80%A3%E5%9C%A8%E5%9C%B0%E8%A8%98%E6%86%B6%E5%8F%A3%E8%BF%B0%E6%AD%B7%E5%8F%B2%E8%AA%BF%E6%9F%A5%E8%A8%88%E7%95%AB%E3%80%8D%E8%87%AA%E9%81%B8%E9%83%A8%E5%88%86%E7%AB%A0%E7%AF%80_1655188846159.pdf,stall_relocation_oral_history,1971 Minsheng West Road Chongqing North Road widening open-air stalls concentrated railway restaurant Mantingxiang moved to Shuanglian Street,high,Spatial attestation for how road works reshaped the Taipei lu rou fan stall geography.,TW_MANTINGXIANG_1971,probable,Taiwan-side,Oral-history account says road widening in 1971 moved Minsheng open-air stall operators and Mantingxiang found a shop nearby.,滷肉飯,台北小吃,,,https://archive.ncafroc.org.tw/upload/result/21083-A1001/%E7%8E%8B%E5%BA%AD%E7%8F%8A%E3%80%8C%E5%86%8D%E7%8F%BE%E6%88%B0%E5%BE%8C%E9%9B%99%E9%80%A3%E5%9C%A8%E5%9C%B0%E8%A8%98%E6%86%B6%E5%8F%A3%E8%BF%B0%E6%AD%B7%E5%8F%B2%E8%AA%BF%E6%9F%A5%E8%A8%88%E7%95%AB%E3%80%8D%E8%87%AA%E9%81%B8%E9%83%A8%E5%88%86%E7%AB%A0%E7%AF%80_1655188846159.pdf
TW_1958_003,1958,1958-01-01,1946-1987_taiwan_side_formation,大稻埕魯肉飯 / 民福飯店,Taipei,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand,https://www.walkerland.com.tw/article/view/190745,restaurant_photo_retro,1958 Taipei rear station Minfu restaurant group travel lunch banquets later Dadaocheng lu rou fan inherited taste,medium,Retrospective food-media source uses an old photo and family memory; needs newspaper or business-record corroboration.,TW_DADAOCHENG_1958,probable,Taiwan-side,Article describes a 1958 family restaurant photo and links it to the later Dadaocheng lu rou fan lineage.,魯肉飯,台北後站小吃,,,https://www.walkerland.com.tw/article/view/190745
TW_1964_001,1964,1964-01-01,1946-1987_taiwan_side_formation,青葉餐廳,Taipei,Taiwan,Taiwan-side,official_brand_history,Ching Yeh Food / 青葉飯擔,https://www.chinyeh-fandan.com.tw/pages/about,tai_cai_restaurantization,1964 Ching Yeh founder Shen Yun-ying founded Ching Yeh Restaurant first Taiwan Tai-cai banquet restaurant,high,Not lu rou fan-specific but important Taiwan-side Tai-cai restaurantization baseline.,TW_CHINGYEH_1964,probable,Taiwan-side,Official history says Ching Yeh Restaurant was founded in 1964 as Taiwan's first Tai-cai banquet restaurant.,台菜,台灣第一家台菜筵席餐廳,,,https://www.chinyeh-fandan.com.tw/pages/about
TW_1970_001,1970,1970-01-01,1946-1987_taiwan_side_formation,青葉食品工業,Taipei,Taiwan,Taiwan-side,official_brand_history,Ching Yeh Food / 青葉飯擔,https://www.chinyeh-fandan.com.tw/pages/about,processed_food_extension,1970 Ching Yeh Food canned lu rou rice meat sauce gua zai rou Tai-cai canned food production,high,Early industrial/packaged extension of lu rou rice flavor; useful for commodity-form layer before internet platformization.,TW_CHINGYEH_1970,probable,Taiwan-side,Official history says Ching Yeh Food began producing canned lu rou rice and related meat sauces in 1970.,嚕肉飯,台菜罐頭,,,https://www.chinyeh-fandan.com.tw/pages/about
TW_1960S_001,1965,,1946-1987_taiwan_side_formation,李海魯肉飯 / 聰明担仔麵,Taichung,Taiwan,Taiwan-side,municipal_media,Taichung Good Living / UDN paper,https://paper.udn.com/udnpaper/POD0004/306283/web/,market_food_fame,Taiwan Taichung Second Market Lee Hai lu rou fan Congming danzai noodles lu rou fan became famous in the 1960s,medium,Approximate year assigned to decade-level source; keep as decade-coded rather than exact annual evidence.,TW_TAICHUNG_1960S,probable,Taiwan-side,Taichung source says Lee Hai lu rou fan and Congming danzai noodles made lu rou fan a Second Market signature in the 1960s.,魯肉飯,台中第二市場小吃,,,https://paper.udn.com/udnpaper/POD0004/306283/web/
TW_1969_001,1969,1969-01-01,1946-1987_taiwan_side_formation,柏弘肉燥,Kaohsiung,Taiwan,Taiwan-side,business_interview,iCHEF x 小日子,https://www.forward.ichefpos.com/hung-chi-rice-shop,rouzao_rice_brand_origin,1969 Kaohsiung Bohong rouzao founded rouzao rice classic local taste inherited to third generation,medium,Business interview with POS vendor; useful but should be corroborated by local press or registration data.,TW_BOHONG_1969,probable,Taiwan-side,Interview says Bohong rouzao was founded in 1969 and became a classic Kaohsiung rouzao-rice taste.,肉燥飯,高雄地方小吃,,,https://www.forward.ichefpos.com/hung-chi-rice-shop
TW_1977_001,1977,1977-01-01,1946-1987_taiwan_side_formation,丸林魯肉飯,Taipei,Taiwan,Taiwan-side,food_logistics_media,T-Cat black cat food map,https://www.t-cat.com.tw/foodmap/hometown-detail.aspx?h_id=5&h_name=%E5%8F%B0%E5%8C%97&key=1,restaurant_origin_retro,1960s Taipei Roundabout Longfeng lu rou fan apprenticeship 1977 Nong'an Street Wanlin lu rou fan founding taxi drivers,medium,Retrospective source; good for training/apprenticeship and taxi-driver customer geography.,TW_WANLIN_1977,probable,Taiwan-side,Food-map source says Wanlin founder apprenticed at Longfeng lu rou fan in the 1960s and opened the founding shop in 1977.,魯肉飯,台北圓環小吃,,,https://www.t-cat.com.tw/foodmap/hometown-detail.aspx?h_id=5&h_name=%E5%8F%B0%E5%8C%97&key=1
TW_1958_004,1958,1958-01-01,1946-1987_taiwan_side_formation,香滿園魯肉飯,Taipei,Taiwan,Taiwan-side,food_media_retrospective,貓大爺,https://lordcat.net/archives/365,restaurant_origin_retro,1958 Shuanglian Xiangmanyuan lu rou fan old shop Wanquan Street laborer affordable rice meal,medium,Retrospective food-media source corroborates the Shuanglian 1958 lu rou fan cluster but needs archive or registration confirmation.,TW_XIANGMANYUAN_1958,probable,Taiwan-side,Article says Xiangmanyuan near Shuanglian station opened in 1958 as an old lu rou fan shop.,滷肉飯,台北雙連小吃,,,https://lordcat.net/archives/365
TW_1958_005,1958,1958-01-01,1946-1987_taiwan_side_formation,香滿園魯肉飯,Taipei,Taiwan,Taiwan-side,platform_food_review,PopDaily,https://www.popdaily.com.tw/forum/food/1586514,restaurant_social_memory_retro,1958 Shuanglian Xiangmanyuan opened over sixty years laborers affordable lu rou fan side dishes,low,User-platform food post; keep as low-confidence corroborative consumer-memory evidence only.,TW_XIANGMANYUAN_1958_POP,probable,Taiwan-side,PopDaily post says Xiangmanyuan has operated since 1958 and served workers around Taipei Bridge and Shuanglian.,滷肉飯,台北雙連小吃,,,https://www.popdaily.com.tw/forum/food/1586514
TW_1977_002,1977,1977-01-01,1946-1987_taiwan_side_formation,丸林魯肉飯,Taipei,Taiwan,Taiwan-side,brand_food_map,T-Cat black cat food map,https://www.t-cat.com.tw/foodmap/shop.aspx?id=7,restaurant_origin_retro,1977 Wanlin lu rou fan Nong'an Street founding taxi drivers Taipei Roundabout Longfeng apprenticeship,medium,More focused shop page for Wanlin than prior broader food-map page; useful for origin and customer-base coding.,TW_WANLIN_1977_SHOP,probable,Taiwan-side,T-Cat shop page says Wanlin founded its original Nong'an Street shop in 1977 after the founder apprenticed around Taipei Roundabout lu rou fan.,魯肉飯,台北圓環小吃,,,https://www.t-cat.com.tw/foodmap/shop.aspx?id=7
TW_1970_002,1970,1970-01-01,1946-1987_taiwan_side_formation,鼎泰豐,Taipei,Taiwan,Taiwan-side,restaurant_history_secondary,Hobble Creek / Din Tai Fung sightings,https://hobblecreek.us/blog/entry/din-tai-fung-sightings,restaurant_conversion,Taipei Xinyi Road Din Tai Fung oil shop converted half shop to xiaolongbao around 1970 Taiwanese restaurant history,medium,Not lu rou fan-specific; useful only as Taiwan-side restaurant commercialization comparator.,TW_DTF_1970,probable,Taiwan-side,Secondary account says Din Tai Fung converted part of its oil shop to selling xiaolongbao around 1970.,小籠包,台灣餐飲品牌,,,https://hobblecreek.us/blog/entry/din-tai-fung-sightings
TW_1972_001,1972,1972-01-01,1946-1987_taiwan_side_formation,鼎泰豐,Taipei,Taiwan,Taiwan-side,restaurant_history_secondary,Hobble Creek / Din Tai Fung sightings,https://hobblecreek.us/blog/entry/din-tai-fung-sightings,restaurant_conversion,Taipei Din Tai Fung stopped selling oil and became full restaurant in 1972,medium,Comparator for restaurantization and later transnational Taiwanese branding; not lu rou fan-specific.,TW_DTF_1972,probable,Taiwan-side,Secondary account says Din Tai Fung became a full restaurant in 1972 after xiaolongbao sales grew.,小籠包,台灣餐飲品牌,,,https://hobblecreek.us/blog/entry/din-tai-fung-sightings
TW_1984_001,1984,1984-01-01,1946-1987_taiwan_side_formation,青葉麵筋,Taipei,Taiwan,Taiwan-side,official_brand_history,Ching Yeh Food / 青葉飯擔,https://www.chinyeh-fandan.com.tw/pages/about,processed_food_award,1984 Ching Yeh mianjin won Taiwan provincial agriculture award packaged Taiwan food,medium,Processed-food recognition record; use for commodification layer rather than dish-origin layer.,TW_CHINGYEH_1984,probable,Taiwan-side,Official history says Ching Yeh mianjin won a Taiwan provincial agricultural specialty food award in 1984.,麵筋,台菜罐頭,,,https://www.chinyeh-fandan.com.tw/pages/about
CN_1987_001,1987,1987-11-03,1946-1987_taiwan_side_formation,Taiwan compatriot travel reception,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/3/4/,mobility_infrastructure,1987 National Tourism Administration arranged travel agencies and designated hotels for Taiwan compatriots visiting mainland China,high,Not food-specific; records the mainland-side infrastructure that precedes later Taiwan-food commercial circulation.,CN_RMRB_19871103_TAIBAO_HOTELS,probable,Mainland China,People's Daily reports that tourism departments designated hotels at different levels for Taiwan compatriots visiting mainland China.,,台湾同胞;台胞接待,,,https://cn.govopendata.com/renminribao/1987/11/3/4/
CN_1987_002,1987,1987-11-12,1946-1987_taiwan_side_formation,Beijing Taiwan compatriot reception center,Beijing,Beijing,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/12/4/,mobility_infrastructure,1987 Beijing Hadmen Hotel Taiwan compatriot reception center dining hall 800 people dance hall coffee hall service Taiwan compatriots,high,Not Taiwan cuisine; useful for tracing mainland platform/institutional reception of Taiwan-labeled mobility before commercial food signs.,CN_RMRB_19871112_BEIJING_RECEPTION,probable,Mainland China,People's Daily says Hadmen Hotel would serve as Beijing's Taiwan compatriot reception center with dining and travel services.,,台胞;饭店;餐厅,,,https://cn.govopendata.com/renminribao/1987/11/12/4/
CN_1987_003,1987,1987-08-11,1946-1987_taiwan_side_formation,Taiwan Hotel project,Beijing,Beijing,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/8/11/2/,taiwan_labeled_hotel_project,1987 Beijing Jinyu Hutong Taiwan Hotel foundation Wangfu Hotel Peace Hotel tourism hotel boom,medium,Taiwan-labeled hotel project rather than food; helps document mainland Taiwan signifier before Taiwan food boom.,CN_RMRB_19870811_TAIWAN_HOTEL,probable,Mainland China,People's Daily mentions a Taiwan Hotel under foundation work in Beijing's Jinyu Hutong hotel-construction cluster.,,台湾饭店,,,https://cn.govopendata.com/renminribao/1987/8/11/2/
CN_1987_004,1987,1987-10-20,1946-1987_taiwan_side_formation,China Travel Service Taiwan compatriot reception,Multiple mainland cities,,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/10/20/4/,mobility_infrastructure,1987 China Travel Service 320 branches 169 tourism hotels Taiwan compatriots mainland travel reception,high,Institutional-scale mainland reception infrastructure for Taiwan visitors; not dish evidence.,CN_RMRB_19871020_CTS_TAIBAO,probable,Mainland China,People's Daily reports China Travel Service had 320 branches and 169 tourist hotels while discussing Taiwan compatriot travel.,,台胞;旅游饭店,,,https://cn.govopendata.com/renminribao/1987/10/20/4/
CN_1987_005,1987,1987-11-05,1946-1987_taiwan_side_formation,Guide for Taiwan compatriots returning home,Fuzhou,Fujian,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/5/3/,mobility_information_infrastructure,1987 Guide for Taiwan compatriots returning home introduced mainland travel traffic hotel information for Taiwan visitors,medium,Guidebook record; relevant to mainland representational infrastructure but not food-specific.,CN_RMRB_19871105_GUIDEBOOK,probable,Mainland China,People's Daily reports a guidebook for Taiwan compatriots with travel and hotel information across mainland provinces and cities.,,台胞;饭店价格表,,,https://cn.govopendata.com/renminribao/1987/11/5/3/
US_1974_001,1974,1974-01-01,1946-1987_taiwan_side_formation,Peng Garden / Peng Yuan,New York,New York,North America,book_secondary,From Canton Restaurant to Panda Express / web text,https://dokumen.pub/from-canton-restaurant-to-panda-express-a-history-of-chinese-food-in-the-united-states-9780813574776.html,taiwan_immigrant_operator_history,1974 Chef Peng arrived New York Hunan restaurant Taiwan immigrant Chinese regional cuisine United States,medium,Secondary book text; not Taiwanese cuisine but Taiwan-migrant restaurant operator history for North America comparator.,US_PENG_1974,probable,North America,Book text says Chef Peng arrived in New York in 1974 and locates Taiwan-linked entrepreneurs in the 1970s Hunan restaurant boom.,,Taiwan immigrant restaurant operator,Taiwan-origin operator,Taiwan,https://dokumen.pub/from-canton-restaurant-to-panda-express-a-history-of-chinese-food-in-the-united-states-9780813574776.html
US_1977_001,1977,1977-08-01,1946-1987_taiwan_side_formation,Peng Garden Restaurant,New York,New York,North America,book_secondary,From Canton Restaurant to Panda Express / web text,https://dokumen.pub/from-canton-restaurant-to-panda-express-a-history-of-chinese-food-in-the-united-states-9780813574776.html,taiwan_immigrant_operator_history,1977 Peng Garden Restaurant New York Taiwan president Ma Ying-jeou married there exchange students Hunan restaurant,medium,Uses book secondary text and anecdotal claim; should be checked against NYT or marriage records before strong inference.,US_PENG_GARDEN_1977,probable,North America,Book text notes Peng Garden Restaurant in New York and an alleged 1977 Taiwan-student social connection.,,Taiwan migrant social field,Taiwan-origin operator,Taiwan,https://dokumen.pub/from-canton-restaurant-to-panda-express-a-history-of-chinese-food-in-the-united-states-9780813574776.html
US_1970S_002,1978,,1946-1987_taiwan_side_formation,Taiwanese restaurants in Flushing,New York,New York,North America,academic_publication_record,Taipei Medical University,https://hub.tmu.edu.tw/en/publications/when-little-island-cuisine-encountered-chinese-food-the-evolution-2/,taiwanese_cuisine_secondary,Taiwanese cuisine New York Flushing 1970 present Chinese food Little Island cuisine,high,Publication metadata only; needs chapter access for restaurant-level extraction.,US_FLUSHING_TW_CUISINE_1970S,probable,North America,Publication record identifies a chapter on Taiwanese cuisine in Flushing from 1970 to present.,,Taiwanese cuisine,,,https://hub.tmu.edu.tw/en/publications/when-little-island-cuisine-encountered-chinese-food-the-evolution-2/
US_1980S_001,1985,,1946-1987_taiwan_side_formation,Taiwanese food enclaves in Flushing and Monterey Park,New York / Los Angeles,,North America,encyclopedic_secondary,Taiwanese Americans,https://en.wikipedia.org/wiki/Taiwanese_Americans,taiwanese_immigrant_food_enclave,Taiwanese emigrants late 1970s early 1980s Monterey Park Little Taipei Flushing Taiwanese cuisine restaurants Taiwanese immigrant restaurateurs,low,Encyclopedic secondary source; use only as search guide and not as final analytical evidence.,US_TW_AM_ENCLAVES_1980S,candidate,North America,Source summarizes Taiwanese immigrant enclave formation and restaurant influence in late 1970s and early 1980s.,,Taiwanese cuisine,Taiwanese immigrant operator,Taiwan,https://en.wikipedia.org/wiki/Taiwanese_Americans
JP_1979_001,1979,1979-01-01,1946-1987_taiwan_side_formation,Tokyo old Taiwanese and yatai cuisine restaurants,Tokyo,,Japan,food_media_secondary,Forbes Japan,https://forbesjapan.com/articles/detail/46596/page2,overseas_taiwanese_restaurant_field,1979 Taiwan travel liberalization Taiwanese people opened restaurants in Tokyo before late 1980s Chinese migrants Taiwanese yatai small-plate cuisine,medium,Secondary typology; useful for identifying Tokyo restaurant names but not a discrete restaurant record.,JP_TOKYO_OLD_TW_FIELD_1979,probable,Japan,Forbes Japan says Taiwanese operators had already opened Tokyo restaurants before late-1980s mainland Chinese migration and often used Taiwan yatai small-plate cuisine signs.,台湾屋台料理,Taiwanese cuisine,Taiwan-origin operator,Taiwan,https://forbesjapan.com/articles/detail/46596/page2
SG_1984_001,1984,1984-01-01,1946-1987_taiwan_side_formation,Goodwood Park Coffee Lounge Taiwan Porridge,Singapore,,Singapore,newspaper_archive_retrospective,NewspaperSG / Today,https://eresources.nlb.gov.sg/newspapers/digitised/issue/today20110418-2,retrospective_signature_offering,Goodwood Park Hotel Coffee Lounge Taiwan porridge signature offering since 1984 traditional Taiwan Porridge fare,medium,Later advertisement but gives explicit since-1984 date for Goodwood Park signature Taiwan porridge; needs hotel archive corroboration.,NEWSG_TODAY_20110418_1984,probable,Singapore,Today advertisement says Goodwood Park Coffee Lounge had offered signature Taiwan porridge since 1984.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/today20110418-2
SG_1985_003,1985,1985-06-12,1946-1987_taiwan_side_formation,Goodwood Park Coffee Lounge Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG / Singapore Monitor,https://eresources.nlb.gov.sg/newspapers/digitised/issue/singmonitor19850612-1,overseas_taiwan_porridge_ad,Traditional Taiwan Porridge Goodwood Park Coffee Lounge true Taiwan porridge wholesome meal traditional favourites forty items,medium,Distinct June 1985 Goodwood advertisement repeating tradition and true Taiwan language.,NEWSG_MONITOR_19850612,probable,Singapore,Advertisement promotes traditional Taiwan porridge at Goodwood Park Coffee Lounge with more than forty items.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/singmonitor19850612-1
SG_1987_003,1987,1987-01-29,1946-1987_taiwan_side_formation,Taiwanese Porridge foodfest,Singapore,,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870129-1,foodfest_listing,Taiwanese porridge local specialities breakfast foodfest Singapore hotel dining,medium,Foodfest listing rather than full ad; useful because Taiwanese porridge is categorized with popular local specialities.,NEWSG_ST_19870129,probable,Singapore,Foodfest item lists Taiwanese porridge among popular local specialties in a hotel dining context.,Taiwanese porridge,Taiwanese,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870129-1
