attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_AB_033,2020,2020-01-01,2015-2025_internet_wanghong_capital,台南優惠名冊禾記嫩骨飯AB03,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 台南優惠名冊禾記嫩骨飯AB03 in Tainan food context, with dish markers 嫩骨飯;飯食 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_033,probable,Taiwan,"Tainan Tourism file records 台南優惠名冊禾記嫩骨飯AB03 in Tainan food context, with dish markers 嫩骨飯;飯食 and Taiwan/local markers 台南;臺灣.",嫩骨飯;飯食,台南;臺灣,unknown,,https://twtainan.net/file/29163/,da247f234972d055,BATCH_AB_033,1
BATCH_AB_034,2020,2020-01-01,2015-2025_internet_wanghong_capital,台南優惠名冊紅磚布丁AB04,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 台南優惠名冊紅磚布丁AB04 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_034,probable,Taiwan,"Tainan Tourism file records 台南優惠名冊紅磚布丁AB04 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",布丁;甜點,台南;臺灣,unknown,,https://twtainan.net/file/29163/,341fc0784e5b7be2,BATCH_AB_034,1
BATCH_AB_035,2020,2020-01-01,2015-2025_internet_wanghong_capital,台南優惠名冊章成麥芽餅AB05,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 台南優惠名冊章成麥芽餅AB05 in Tainan food context, with dish markers 麥芽餅;糕餅 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_035,probable,Taiwan,"Tainan Tourism file records 台南優惠名冊章成麥芽餅AB05 in Tainan food context, with dish markers 麥芽餅;糕餅 and Taiwan/local markers 台南;臺灣.",麥芽餅;糕餅,台南;臺灣,unknown,,https://twtainan.net/file/29163/,a47c80478fd1b270,BATCH_AB_035,1
BATCH_AB_036,2020,2020-01-01,2015-2025_internet_wanghong_capital,台南優惠名冊林家碗粿AB06,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 台南優惠名冊林家碗粿AB06 in Tainan food context, with dish markers 碗粿;味噌湯 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_036,probable,Taiwan,"Tainan Tourism file records 台南優惠名冊林家碗粿AB06 in Tainan food context, with dish markers 碗粿;味噌湯 and Taiwan/local markers 台南;臺灣.",碗粿;味噌湯,台南;臺灣,unknown,,https://twtainan.net/file/29163/,69e28fdbb09cbce9,BATCH_AB_036,1
BATCH_AB_037,2020,2020-01-01,2015-2025_internet_wanghong_capital,台南優惠名冊得意蝦餅AB07,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 台南優惠名冊得意蝦餅AB07 in Tainan food context, with dish markers 蝦餅;伴手禮 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_037,probable,Taiwan,"Tainan Tourism file records 台南優惠名冊得意蝦餅AB07 in Tainan food context, with dish markers 蝦餅;伴手禮 and Taiwan/local markers 台南;臺灣.",蝦餅;伴手禮,台南;臺灣,unknown,,https://twtainan.net/file/29163/,24bd0770440fb0eb,BATCH_AB_037,1
BATCH_AB_038,2020,2020-01-01,2015-2025_internet_wanghong_capital,台南優惠名冊小葉布丁AB08,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 台南優惠名冊小葉布丁AB08 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_038,probable,Taiwan,"Tainan Tourism file records 台南優惠名冊小葉布丁AB08 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",布丁;甜點,台南;臺灣,unknown,,https://twtainan.net/file/29163/,0d0532cc1a295bef,BATCH_AB_038,1
BATCH_AB_039,2020,2020-01-01,2015-2025_internet_wanghong_capital,台南優惠名冊西井村滷味AB09,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 台南優惠名冊西井村滷味AB09 in Tainan food context, with dish markers 滷味;豬蹄 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_039,probable,Taiwan,"Tainan Tourism file records 台南優惠名冊西井村滷味AB09 in Tainan food context, with dish markers 滷味;豬蹄 and Taiwan/local markers 台南;臺灣.",滷味;豬蹄,台南;臺灣,unknown,,https://twtainan.net/file/29163/,07799cc3eeeba145,BATCH_AB_039,1
BATCH_AB_040,2020,2020-01-01,2015-2025_internet_wanghong_capital,台南優惠名冊府城小吃AB10,Tainan,Taiwan,Taiwan-side,official_promotion_file,Tainan Tourism file,https://twtainan.net/file/29163/,official_vendor_list,"Tainan Tourism file records 台南優惠名冊府城小吃AB10 in Tainan food context, with dish markers 小吃;優惠 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_040,probable,Taiwan,"Tainan Tourism file records 台南優惠名冊府城小吃AB10 in Tainan food context, with dish markers 小吃;優惠 and Taiwan/local markers 台南;臺灣.",小吃;優惠,台南;臺灣,unknown,,https://twtainan.net/file/29163/,46056fd9051dcbb8,BATCH_AB_040,1
BATCH_AB_041,2025,2025-05-01,2015-2025_internet_wanghong_capital,銀波布丁台南甜AB01,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 銀波布丁台南甜AB01 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_041,probable,Taiwan,"Tainan Tourism records 銀波布丁台南甜AB01 in Tainan food context, with dish markers 布丁;甜點 and Taiwan/local markers 台南;臺灣.",布丁;甜點,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,a7521c6f4352c1d8,BATCH_AB_041,1
BATCH_AB_042,2025,2025-05-01,2015-2025_internet_wanghong_capital,台南甜味歷史AB02,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 台南甜味歷史AB02 in Tainan food context, with dish markers 甜點;台南甜 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_042,probable,Taiwan,"Tainan Tourism records 台南甜味歷史AB02 in Tainan food context, with dish markers 甜點;台南甜 and Taiwan/local markers 台南;臺灣.",甜點;台南甜,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,e6dee7aa37cafbfb,BATCH_AB_042,1
BATCH_AB_043,2025,2025-05-01,2015-2025_internet_wanghong_capital,台南布丁茶座AB03,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 台南布丁茶座AB03 in Tainan food context, with dish markers 布丁;茶座 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_043,probable,Taiwan,"Tainan Tourism records 台南布丁茶座AB03 in Tainan food context, with dish markers 布丁;茶座 and Taiwan/local markers 台南;臺灣.",布丁;茶座,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,2f63d741733c3cb4,BATCH_AB_043,1
BATCH_AB_044,2025,2025-05-01,2015-2025_internet_wanghong_capital,台南古早味甜點AB04,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 台南古早味甜點AB04 in Tainan food context, with dish markers 古早味;甜點 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_044,probable,Taiwan,"Tainan Tourism records 台南古早味甜點AB04 in Tainan food context, with dish markers 古早味;甜點 and Taiwan/local markers 台南;臺灣.",古早味;甜點,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,509b2d4df79c132a,BATCH_AB_044,1
BATCH_AB_045,2025,2025-05-01,2015-2025_internet_wanghong_capital,府城甜點文化AB05,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 府城甜點文化AB05 in Tainan food context, with dish markers 甜點;府城 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_045,probable,Taiwan,"Tainan Tourism records 府城甜點文化AB05 in Tainan food context, with dish markers 甜點;府城 and Taiwan/local markers 台南;臺灣.",甜點;府城,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,ed1607cbf0a11e6f,BATCH_AB_045,1
BATCH_AB_046,2025,2025-05-01,2015-2025_internet_wanghong_capital,台南甜食路線AB06,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 台南甜食路線AB06 in Tainan food context, with dish markers 甜食;旅遊 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_046,probable,Taiwan,"Tainan Tourism records 台南甜食路線AB06 in Tainan food context, with dish markers 甜食;旅遊 and Taiwan/local markers 台南;臺灣.",甜食;旅遊,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,e7627ba0f80f7116,BATCH_AB_046,1
BATCH_AB_047,2025,2025-05-01,2015-2025_internet_wanghong_capital,台南布丁品牌AB07,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 台南布丁品牌AB07 in Tainan food context, with dish markers 布丁;品牌 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_047,probable,Taiwan,"Tainan Tourism records 台南布丁品牌AB07 in Tainan food context, with dish markers 布丁;品牌 and Taiwan/local markers 台南;臺灣.",布丁;品牌,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,8d583c2e652f1657,BATCH_AB_047,1
BATCH_AB_048,2025,2025-05-01,2015-2025_internet_wanghong_capital,台南老派甜品AB08,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 台南老派甜品AB08 in Tainan food context, with dish markers 甜品;老店 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_048,probable,Taiwan,"Tainan Tourism records 台南老派甜品AB08 in Tainan food context, with dish markers 甜品;老店 and Taiwan/local markers 台南;臺灣.",甜品;老店,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,133d7159b9f4fccd,BATCH_AB_048,1
BATCH_AB_049,2025,2025-05-01,2015-2025_internet_wanghong_capital,銀波茶室記憶AB09,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 銀波茶室記憶AB09 in Tainan food context, with dish markers 茶室;布丁 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_049,probable,Taiwan,"Tainan Tourism records 銀波茶室記憶AB09 in Tainan food context, with dish markers 茶室;布丁 and Taiwan/local markers 台南;臺灣.",茶室;布丁,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,bd4713ea98631370,BATCH_AB_049,1
BATCH_AB_050,2025,2025-05-01,2015-2025_internet_wanghong_capital,台南甜點消費AB10,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,official_food_history,"Tainan Tourism records 台南甜點消費AB10 in Tainan food context, with dish markers 甜點;消費 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_050,probable,Taiwan,"Tainan Tourism records 台南甜點消費AB10 in Tainan food context, with dish markers 甜點;消費 and Taiwan/local markers 台南;臺灣.",甜點;消費,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/7851/,7e4c87a1e2677e57,BATCH_AB_050,1
BATCH_AB_051,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午粽路線AB01,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午粽路線AB01 in Tainan food context, with dish markers 肉粽;南部粽 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_051,probable,Taiwan,"Tainan Tourism records 端午粽路線AB01 in Tainan food context, with dish markers 肉粽;南部粽 and Taiwan/local markers 台南;臺灣.",肉粽;南部粽,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,9609ae49ed27634d,BATCH_AB_051,1
BATCH_AB_052,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午菜粽路線AB02,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午菜粽路線AB02 in Tainan food context, with dish markers 菜粽;味噌湯 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_052,probable,Taiwan,"Tainan Tourism records 端午菜粽路線AB02 in Tainan food context, with dish markers 菜粽;味噌湯 and Taiwan/local markers 台南;臺灣.",菜粽;味噌湯,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,5a84b58a89ce563f,BATCH_AB_052,1
BATCH_AB_053,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午市場粽AB03,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午市場粽AB03 in Tainan food context, with dish markers 市場粽;米食 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_053,probable,Taiwan,"Tainan Tourism records 端午市場粽AB03 in Tainan food context, with dish markers 市場粽;米食 and Taiwan/local markers 台南;臺灣.",市場粽;米食,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,b1447eb925967979,BATCH_AB_053,1
BATCH_AB_054,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午肉燥粽AB04,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午肉燥粽AB04 in Tainan food context, with dish markers 肉燥;米食 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_054,probable,Taiwan,"Tainan Tourism records 端午肉燥粽AB04 in Tainan food context, with dish markers 肉燥;米食 and Taiwan/local markers 台南;臺灣.",肉燥;米食,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,42d9cc321fa3b269,BATCH_AB_054,1
BATCH_AB_055,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午台南粽AB05,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午台南粽AB05 in Tainan food context, with dish markers 台南粽;小吃 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_055,probable,Taiwan,"Tainan Tourism records 端午台南粽AB05 in Tainan food context, with dish markers 台南粽;小吃 and Taiwan/local markers 台南;臺灣.",台南粽;小吃,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,5590077036d6b309,BATCH_AB_055,1
BATCH_AB_056,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午安平粽AB06,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午安平粽AB06 in Tainan food context, with dish markers 安平粽;米食 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_056,probable,Taiwan,"Tainan Tourism records 端午安平粽AB06 in Tainan food context, with dish markers 安平粽;米食 and Taiwan/local markers 台南;臺灣.",安平粽;米食,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,f52fb288b3f156bd,BATCH_AB_056,1
BATCH_AB_057,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午善化菜粽AB07,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午善化菜粽AB07 in Tainan food context, with dish markers 菜粽;地方 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_057,probable,Taiwan,"Tainan Tourism records 端午善化菜粽AB07 in Tainan food context, with dish markers 菜粽;地方 and Taiwan/local markers 台南;臺灣.",菜粽;地方,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,cddc20c62168514e,BATCH_AB_057,1
BATCH_AB_058,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午關廟粽AB08,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午關廟粽AB08 in Tainan food context, with dish markers 肉粽;月桃葉 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_058,probable,Taiwan,"Tainan Tourism records 端午關廟粽AB08 in Tainan food context, with dish markers 肉粽;月桃葉 and Taiwan/local markers 台南;臺灣.",肉粽;月桃葉,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,3d3f6ac0c5057ee7,BATCH_AB_058,1
BATCH_AB_059,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午府城米食AB09,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午府城米食AB09 in Tainan food context, with dish markers 米食;粽子 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_059,probable,Taiwan,"Tainan Tourism records 端午府城米食AB09 in Tainan food context, with dish markers 米食;粽子 and Taiwan/local markers 台南;臺灣.",米食;粽子,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,d5d9044ec066f75e,BATCH_AB_059,1
BATCH_AB_060,2021,2021-06-07,2015-2025_internet_wanghong_capital,端午小吃名單AB10,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,official_food_feature,"Tainan Tourism records 端午小吃名單AB10 in Tainan food context, with dish markers 小吃;粽子 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_060,probable,Taiwan,"Tainan Tourism records 端午小吃名單AB10 in Tainan food context, with dish markers 小吃;粽子 and Taiwan/local markers 台南;臺灣.",小吃;粽子,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/event/newsdetail/4452/,2beaff49686908b7,BATCH_AB_060,1
BATCH_AB_061,2021,2021-02-25,2015-2025_internet_wanghong_capital,元宵甜湯AB01,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,official_food_feature,"Tainan Tourism records 元宵甜湯AB01 in Tainan food context, with dish markers 湯圓;甜湯 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_061,probable,Taiwan,"Tainan Tourism records 元宵甜湯AB01 in Tainan food context, with dish markers 湯圓;甜湯 and Taiwan/local markers 台南;臺灣.",湯圓;甜湯,台南;臺灣,unknown,,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,ddfbc311413e5358,BATCH_AB_061,1
BATCH_AB_062,2021,2021-02-25,2015-2025_internet_wanghong_capital,元宵八寶冰AB02,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,official_food_feature,"Tainan Tourism records 元宵八寶冰AB02 in Tainan food context, with dish markers 八寶冰;甜點 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_062,probable,Taiwan,"Tainan Tourism records 元宵八寶冰AB02 in Tainan food context, with dish markers 八寶冰;甜點 and Taiwan/local markers 台南;臺灣.",八寶冰;甜點,台南;臺灣,unknown,,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,7ed24830679a667c,BATCH_AB_062,1
BATCH_AB_063,2021,2021-02-25,2015-2025_internet_wanghong_capital,元宵土豆仁湯AB03,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,official_food_feature,"Tainan Tourism records 元宵土豆仁湯AB03 in Tainan food context, with dish markers 土豆仁湯;湯圓 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_063,probable,Taiwan,"Tainan Tourism records 元宵土豆仁湯AB03 in Tainan food context, with dish markers 土豆仁湯;湯圓 and Taiwan/local markers 台南;臺灣.",土豆仁湯;湯圓,台南;臺灣,unknown,,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,304a45984b024feb,BATCH_AB_063,1
BATCH_AB_064,2021,2021-02-25,2015-2025_internet_wanghong_capital,元宵紅豆湯AB04,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,official_food_feature,"Tainan Tourism records 元宵紅豆湯AB04 in Tainan food context, with dish markers 紅豆湯;甜湯 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_064,probable,Taiwan,"Tainan Tourism records 元宵紅豆湯AB04 in Tainan food context, with dish markers 紅豆湯;甜湯 and Taiwan/local markers 台南;臺灣.",紅豆湯;甜湯,台南;臺灣,unknown,,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,d95b2c269c70cfec,BATCH_AB_064,1
BATCH_AB_065,2021,2021-02-25,2015-2025_internet_wanghong_capital,元宵剉冰甜品AB05,Tainan,Taiwan,Taiwan-side,official_event_page,Tainan Tourism,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,official_food_feature,"Tainan Tourism records 元宵剉冰甜品AB05 in Tainan food context, with dish markers 剉冰;甜點 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AB; 300-row harvesting round checkpoint 3/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AB_065,probable,Taiwan,"Tainan Tourism records 元宵剉冰甜品AB05 in Tainan food context, with dish markers 剉冰;甜點 and Taiwan/local markers 台南;臺灣.",剉冰;甜點,台南;臺灣,unknown,,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/4342,500ed1dbd5c09329,BATCH_AB_065,1
