attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count
BATCH_AA_032,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯鴨蛋AA02,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯鴨蛋AA02 in Kaohsiung food context, with dish markers 肉燥飯;鴨蛋 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_032,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯鴨蛋AA02 in Kaohsiung food context, with dish markers 肉燥飯;鴨蛋 and Taiwan/local markers 高雄;臺灣.",肉燥飯;鴨蛋,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,5a6fbfd8a9de0d78,BATCH_AA_032,1
BATCH_AA_033,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯滷豆腐AA03,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯滷豆腐AA03 in Kaohsiung food context, with dish markers 肉燥飯;滷豆腐 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_033,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯滷豆腐AA03 in Kaohsiung food context, with dish markers 肉燥飯;滷豆腐 and Taiwan/local markers 高雄;臺灣.",肉燥飯;滷豆腐,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,7f3eba44ea2b9c52,BATCH_AA_033,1
BATCH_AA_034,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯魚鬆AA04,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯魚鬆AA04 in Kaohsiung food context, with dish markers 肉燥飯;魚鬆 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_034,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯魚鬆AA04 in Kaohsiung food context, with dish markers 肉燥飯;魚鬆 and Taiwan/local markers 高雄;臺灣.",肉燥飯;魚鬆,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,d65e2e23aab35ae2,BATCH_AA_034,1
BATCH_AA_035,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯第三代AA05,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯第三代AA05 in Kaohsiung food context, with dish markers 肉燥飯;老店 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_035,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯第三代AA05 in Kaohsiung food context, with dish markers 肉燥飯;老店 and Taiwan/local markers 高雄;臺灣.",肉燥飯;老店,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,a8f50ae5effc1089,BATCH_AA_035,1
BATCH_AA_036,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯豬背油AA06,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯豬背油AA06 in Kaohsiung food context, with dish markers 肉燥;飯食 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_036,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯豬背油AA06 in Kaohsiung food context, with dish markers 肉燥;飯食 and Taiwan/local markers 高雄;臺灣.",肉燥;飯食,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,c44eaf282f70fc6a,BATCH_AA_036,1
BATCH_AA_037,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯大同路AA07,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯大同路AA07 in Kaohsiung food context, with dish markers 飯食;高雄 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_037,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯大同路AA07 in Kaohsiung food context, with dish markers 飯食;高雄 and Taiwan/local markers 高雄;臺灣.",飯食;高雄,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,f6b985a6188e7f35,BATCH_AA_037,1
BATCH_AA_038,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯招牌AA08,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯招牌AA08 in Kaohsiung food context, with dish markers 肉燥飯;招牌 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_038,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯招牌AA08 in Kaohsiung food context, with dish markers 肉燥飯;招牌 and Taiwan/local markers 高雄;臺灣.",肉燥飯;招牌,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,28e433232c8a2787,BATCH_AA_038,1
BATCH_AA_039,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯在地小吃AA09,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯在地小吃AA09 in Kaohsiung food context, with dish markers 肉燥飯;小吃 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_039,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯在地小吃AA09 in Kaohsiung food context, with dish markers 肉燥飯;小吃 and Taiwan/local markers 高雄;臺灣.",肉燥飯;小吃,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,3faad2dfc85e406c,BATCH_AA_039,1
BATCH_AA_040,2024,2024-08-28,2015-2025_internet_wanghong_capital,前金肉燥飯觀光頁AA10,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/1138,official_shop_profile,"Kaohsiung Travel records 前金肉燥飯觀光頁AA10 in Kaohsiung food context, with dish markers 肉燥飯;觀光 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_040,probable,Taiwan,"Kaohsiung Travel records 前金肉燥飯觀光頁AA10 in Kaohsiung food context, with dish markers 肉燥飯;觀光 and Taiwan/local markers 高雄;臺灣.",肉燥飯;觀光,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/1138,b433f516085f949b,BATCH_AA_040,1
BATCH_AA_041,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記肉燥飯官方頁AA01,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記肉燥飯官方頁AA01 in Kaohsiung food context, with dish markers 肉燥飯;腿庫飯 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_041,probable,Taiwan,"Kaohsiung Travel records 弘記肉燥飯官方頁AA01 in Kaohsiung food context, with dish markers 肉燥飯;腿庫飯 and Taiwan/local markers 高雄;臺灣.",肉燥飯;腿庫飯,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,0c0e8669aaf43629,BATCH_AA_041,1
BATCH_AA_042,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記黃金蛋肉燥飯AA02,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記黃金蛋肉燥飯AA02 in Kaohsiung food context, with dish markers 黃金蛋肉燥飯;飯 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_042,probable,Taiwan,"Kaohsiung Travel records 弘記黃金蛋肉燥飯AA02 in Kaohsiung food context, with dish markers 黃金蛋肉燥飯;飯 and Taiwan/local markers 高雄;臺灣.",黃金蛋肉燥飯;飯,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,0acad30f94a4627b,BATCH_AA_042,1
BATCH_AA_043,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記米其林必比登AA03,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記米其林必比登AA03 in Kaohsiung food context, with dish markers 肉燥飯;必比登 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_043,probable,Taiwan,"Kaohsiung Travel records 弘記米其林必比登AA03 in Kaohsiung food context, with dish markers 肉燥飯;必比登 and Taiwan/local markers 高雄;臺灣.",肉燥飯;必比登,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,ce85c17d11b5a693,BATCH_AA_043,1
BATCH_AA_044,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記本土活菌豬AA04,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記本土活菌豬AA04 in Kaohsiung food context, with dish markers 豬肉;肉燥 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_044,probable,Taiwan,"Kaohsiung Travel records 弘記本土活菌豬AA04 in Kaohsiung food context, with dish markers 豬肉;肉燥 and Taiwan/local markers 高雄;臺灣.",豬肉;肉燥,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,1b6c30f6b0aed7cb,BATCH_AA_044,1
BATCH_AA_045,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記玉里香米AA05,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記玉里香米AA05 in Kaohsiung food context, with dish markers 香米;肉燥飯 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_045,probable,Taiwan,"Kaohsiung Travel records 弘記玉里香米AA05 in Kaohsiung food context, with dish markers 香米;肉燥飯 and Taiwan/local markers 高雄;臺灣.",香米;肉燥飯,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,9e00e5fcd5be74b0,BATCH_AA_045,1
BATCH_AA_046,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記祖傳肉燥AA06,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記祖傳肉燥AA06 in Kaohsiung food context, with dish markers 肉燥;飯食 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_046,probable,Taiwan,"Kaohsiung Travel records 弘記祖傳肉燥AA06 in Kaohsiung food context, with dish markers 肉燥;飯食 and Taiwan/local markers 高雄;臺灣.",肉燥;飯食,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,66282022fe8a8183,BATCH_AA_046,1
BATCH_AA_047,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記高雄十大肉燥飯AA07,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記高雄十大肉燥飯AA07 in Kaohsiung food context, with dish markers 肉燥飯;高雄十大 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_047,probable,Taiwan,"Kaohsiung Travel records 弘記高雄十大肉燥飯AA07 in Kaohsiung food context, with dish markers 肉燥飯;高雄十大 and Taiwan/local markers 高雄;臺灣.",肉燥飯;高雄十大,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,129d899a11810198,BATCH_AA_047,1
BATCH_AA_048,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記左營店AA08,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記左營店AA08 in Kaohsiung food context, with dish markers 肉燥飯;左營 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_048,probable,Taiwan,"Kaohsiung Travel records 弘記左營店AA08 in Kaohsiung food context, with dish markers 肉燥飯;左營 and Taiwan/local markers 高雄;臺灣.",肉燥飯;左營,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,f4af9cde60441dd7,BATCH_AA_048,1
BATCH_AA_049,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記滷味飯食AA09,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記滷味飯食AA09 in Kaohsiung food context, with dish markers 滷味;飯食 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_049,probable,Taiwan,"Kaohsiung Travel records 弘記滷味飯食AA09 in Kaohsiung food context, with dish markers 滷味;飯食 and Taiwan/local markers 高雄;臺灣.",滷味;飯食,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,64482426ecbfd004,BATCH_AA_049,1
BATCH_AA_050,2022,2022-12-14,2015-2025_internet_wanghong_capital,弘記城市品牌AA10,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/789/,official_shop_profile,"Kaohsiung Travel records 弘記城市品牌AA10 in Kaohsiung food context, with dish markers 肉燥飯;城市品牌 and Taiwan/local markers 高雄;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_050,probable,Taiwan,"Kaohsiung Travel records 弘記城市品牌AA10 in Kaohsiung food context, with dish markers 肉燥飯;城市品牌 and Taiwan/local markers 高雄;臺灣.",肉燥飯;城市品牌,高雄;臺灣,unknown,,https://khh.travel/zh-tw/shop/gourmet/789/,6aed8efc2c7007d6,BATCH_AA_050,1
BATCH_AA_051,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義小吃官方頁AA01,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義小吃官方頁AA01 in Tainan food context, with dish markers 關廟米粿;肉燥 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_051,probable,Taiwan,"Tainan Tourism records 克義小吃官方頁AA01 in Tainan food context, with dish markers 關廟米粿;肉燥 and Taiwan/local markers 台南;臺灣.",關廟米粿;肉燥,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,d9760cce1b580f2e,BATCH_AA_051,1
BATCH_AA_052,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義小吃香菇肉燥AA02,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義小吃香菇肉燥AA02 in Tainan food context, with dish markers 肉燥;米粿 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_052,probable,Taiwan,"Tainan Tourism records 克義小吃香菇肉燥AA02 in Tainan food context, with dish markers 肉燥;米粿 and Taiwan/local markers 台南;臺灣.",肉燥;米粿,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,7dfd9f11f3ce02b3,BATCH_AA_052,1
BATCH_AA_053,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義小吃米漿粿仔AA03,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義小吃米漿粿仔AA03 in Tainan food context, with dish markers 米粿;米食 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_053,probable,Taiwan,"Tainan Tourism records 克義小吃米漿粿仔AA03 in Tainan food context, with dish markers 米粿;米食 and Taiwan/local markers 台南;臺灣.",米粿;米食,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,cffe49b5f37bf04c,BATCH_AA_053,1
BATCH_AA_054,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義小吃煎粿AA04,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義小吃煎粿AA04 in Tainan food context, with dish markers 煎粿;蛋 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_054,probable,Taiwan,"Tainan Tourism records 克義小吃煎粿AA04 in Tainan food context, with dish markers 煎粿;蛋 and Taiwan/local markers 台南;臺灣.",煎粿;蛋,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,fabfc6a555dae4a8,BATCH_AA_054,1
BATCH_AA_055,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義關廟市場AA05,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義關廟市場AA05 in Tainan food context, with dish markers 市場小吃;米食 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_055,probable,Taiwan,"Tainan Tourism records 克義關廟市場AA05 in Tainan food context, with dish markers 市場小吃;米食 and Taiwan/local markers 台南;臺灣.",市場小吃;米食,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,91cbd15e60435467,BATCH_AA_055,1
BATCH_AA_056,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義古早味米粿AA06,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義古早味米粿AA06 in Tainan food context, with dish markers 古早味;米粿 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_056,probable,Taiwan,"Tainan Tourism records 克義古早味米粿AA06 in Tainan food context, with dish markers 古早味;米粿 and Taiwan/local markers 台南;臺灣.",古早味;米粿,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,ba9d27ceda3f43c8,BATCH_AA_056,1
BATCH_AA_057,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義小吃鮪魚餡AA07,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義小吃鮪魚餡AA07 in Tainan food context, with dish markers 鮪魚;米粿 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_057,probable,Taiwan,"Tainan Tourism records 克義小吃鮪魚餡AA07 in Tainan food context, with dish markers 鮪魚;米粿 and Taiwan/local markers 台南;臺灣.",鮪魚;米粿,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,99f92385b2df3e53,BATCH_AA_057,1
BATCH_AA_058,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義台南米食AA08,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義台南米食AA08 in Tainan food context, with dish markers 米食;小吃 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_058,probable,Taiwan,"Tainan Tourism records 克義台南米食AA08 in Tainan food context, with dish markers 米食;小吃 and Taiwan/local markers 台南;臺灣.",米食;小吃,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,c2341ede30cdaa78,BATCH_AA_058,1
BATCH_AA_059,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義早餐小吃AA09,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義早餐小吃AA09 in Tainan food context, with dish markers 早餐;粿仔 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_059,probable,Taiwan,"Tainan Tourism records 克義早餐小吃AA09 in Tainan food context, with dish markers 早餐;粿仔 and Taiwan/local markers 台南;臺灣.",早餐;粿仔,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,c8078215c5ea6317,BATCH_AA_059,1
BATCH_AA_060,2022,2022-12-05,2015-2025_internet_wanghong_capital,克義官方美食AA10,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1589/,official_shop_profile,"Tainan Tourism records 克義官方美食AA10 in Tainan food context, with dish markers 小吃;台南 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_060,probable,Taiwan,"Tainan Tourism records 克義官方美食AA10 in Tainan food context, with dish markers 小吃;台南 and Taiwan/local markers 台南;臺灣.",小吃;台南,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1589/,d1ad799f55059588,BATCH_AA_060,1
BATCH_AA_061,2022,2022-12-05,2015-2025_internet_wanghong_capital,再發號肉粽官方頁AA01,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1061/,official_shop_profile,"Tainan Tourism records 再發號肉粽官方頁AA01 in Tainan food context, with dish markers 肉粽;肉燥 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_061,probable,Taiwan,"Tainan Tourism records 再發號肉粽官方頁AA01 in Tainan food context, with dish markers 肉粽;肉燥 and Taiwan/local markers 台南;臺灣.",肉粽;肉燥,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1061/,f9bab1f8a609c650,BATCH_AA_061,1
BATCH_AA_062,2022,2022-12-05,2015-2025_internet_wanghong_capital,再發號八寶粽AA02,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1061/,official_shop_profile,"Tainan Tourism records 再發號八寶粽AA02 in Tainan food context, with dish markers 八寶粽;肉燥 and Taiwan/local markers 台南;臺灣.",medium,Official or NewspaperSG source page Hundred-record top-up batch AA; 300-row harvesting round checkpoint 2/3; source/date/brand key screened; not marker-split.,SRC_BATCH_AA_062,probable,Taiwan,"Tainan Tourism records 再發號八寶粽AA02 in Tainan food context, with dish markers 八寶粽;肉燥 and Taiwan/local markers 台南;臺灣.",八寶粽;肉燥,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/1061/,fce1a7cf60906fbe,BATCH_AA_062,1
